query_id,doc_id,relevance_label,relevance_score,Price,AverageRating,closeness_description,closeness_productname,native_rank_description,native_rank_name
463,1000746,1,1.0677729332795451,5283,4.0,0.833714033159099,0.7898876845680146,0.041574092333437604,0.044951947524511704
463,10125231,0,1.0475558854882623,427,2.9,0.7797878903850886,0.7774077296047899,0.04579897401020148,0.04189432771342563
463,10125213,0,1.0430228221363909,356,4.3,0.7797878903850886,0.7827977270090014,0.04579897401020148,0.0411208184170559
463,10125229,0,1.0204170106206667,427,4.6,0.7873136436595906,0.7805453949438133,0.04482772454012481,0.04261995985612626
463,1000744,1,0.8495075772339603,4275,4.6,0.8402562976591523,0.779820076159882,0.03980645877810933,0.044951947524511704
463,10012865,0,0.8473819791909554,539,4.7,0.8231831937565864,0.8204555212908816,1.3512214436142505e-38,1.3512214436142505e-38
463,10198209,0,0.7955143919230051,600,3.1,0.8130533090436562,0.8235285513137779,0.03738700372266009,0.04261998789620314
463,10021271,1,0.7236035214785902,2420,2.9,0.8190289157372302,0.7950089038713597,0.04261995827490593,0.04261995827490593
463,10012855,0,0.7121546053326812,539,4.4,0.8206986165118013,0.8156759453614516,1.3512214436142505e-38,1.3512214436142505e-38
463,10048545,1,0.6687483548391914,4290,1.5,0.8382463235325345,0.7950089038713597,0.03980645877810933,0.04261995827490593
463,10182223,0,0.6128577198582952,239,2.7,0.8206855691122132,0.8145452398631764,1.3512214436142505e-38,1.3512214436142505e-38
463,10012841,0,0.5970871254887252,539,1.7,0.8231831937565864,0.8204555212908816,1.3512214436142505e-38,1.3512214436142505e-38
463,10012965,0,0.5970871254887252,539,2.8,0.8231831937565864,0.8204555212908816,1.3512214436142505e-38,1.3512214436142505e-38
463,10198061,0,0.5933957505614507,600,1.3,0.8130533090436562,0.8203352510588628,0.03738700372266009,0.04189434105587215
463,10021359,1,0.583236207892352,1990,2.7,0.8360910810757205,0.7950089038713597,0.04112160704313289,0.04261995827490593
463,10012985,0,0.559642079639402,539,3.5,0.8201256046497009,0.8204555212908816,1.3512214436142505e-38,1.3512214436142505e-38
463,10012979,0,0.5526089509824182,539,3.2,0.8143242336510146,0.8204555212908816,1.3512214436142505e-38,1.3512214436142505e-38
463,10012963,0,0.5526089509824182,539,3.6,0.8143242336510146,0.8204555212908816,1.3512214436142505e-38,1.3512214436142505e-38
463,10012961,0,0.5526089509824182,539,3.2,0.8143242336510146,0.8204555212908816,1.3512214436142505e-38,1.3512214436142505e-38
463,10012959,0,0.5526089509824182,539,1.9,0.8143242336510146,0.8204555212908816,1.3512214436142505e-38,1.3512214436142505e-38
463,10012981,0,0.5526089509824182,539,1.1,0.8143242336510146,0.8204555212908816,1.3512214436142505e-38,1.3512214436142505e-38
463,10012971,0,0.5526089509824182,539,3.9,0.8143242336510146,0.8204555212908816,1.3512214436142505e-38,1.3512214436142505e-38
463,10012977,0,0.5519694993925335,539,1.6,0.8179868392453497,0.8204555212908816,1.3512214436142505e-38,1.3512214436142505e-38
463,10137727,1,0.5507431960680249,477,1.2,0.7948021358048613,0.7822095837786638,0.044951942499867455,0.04261995827490593
463,10040095,1,0.5453044235829093,379,1.7,0.8222831603458476,0.7867110242740625,0.04112160704313289,0.04189432668199127
463,10162009,1,0.5392267323821983,1199,3.1,0.7923311530378522,0.7783526388004514,0.040575565525891644,0.04261995827490593
463,10012845,0,0.5293227582560472,539,3.0,0.8238972603472984,0.8156759453614516,1.3512214436142505e-38,1.3512214436142505e-38
463,10012867,0,0.5137090121394102,539,1.5,0.8206986165118013,0.8156759453614516,1.3512214436142505e-38,1.3512214436142505e-38
463,10012859,0,0.512241899986052,539,4.2,0.8193594310221007,0.8157697043263099,1.3512214436142505e-38,1.3512214436142505e-38
463,10014933,0,0.480830691512446,559,2.3,0.8168443930734902,0.8148846921677557,0.04119047928901729,0.04261998789620314
463,10040099,1,0.457954704398972,399,1.2,0.8302176530790896,0.7958353920334189,0.040575565525891644,0.04189432668199127
463,10038765,1,0.44083527884739526,524,4.2,0.8405690043306007,0.7981702407600983,0.04057526331630235,0.04057526331630235
463,10021345,1,0.42732387267801025,2290,2.7,0.8345017799524186,0.7950089038713597,0.04261995827490593,0.04261995827490593
463,10021339,1,0.4123710160435597,3690,1.8,0.8011543885857718,0.7797934719619123,0.04189432668199127,0.04189432668199127
463,10038769,1,0.4119010776589343,524,1.8,0.8338206874725037,0.7991431459055504,0.04189432668199127,0.04112081762413947
463,10021281,1,0.3947973804650356,2420,2.7,0.8190289157372302,0.7950089038713597,0.04261995827490593,0.04261995827490593
463,10137765,1,0.3065016460488511,477,1.4,0.7828341432049639,0.7828341432049639,0.04189432668199127,0.04189432668199127
463,10135497,1,0.11634485516581587,828,4.2,0.8212275659494467,0.7952282935142875,0.04189432668199127,0.04112081762413947
49,10025345,3,2.7358443995855293,7720,1.0,0.8065658237600646,0.8427373073400334,0.06775489816497304,0.0714841752016573
49,10073641,3,2.616378634605142,1437,1.4,0.812824959863136,0.8593037214640007,0.06755123097637579,0.0714841752016573
49,10073649,3,2.616378634605142,1437,1.9,0.812824959863136,0.8593037214640007,0.06755123097637579,0.0714841752016573
49,10097201,3,2.5637777018219237,1396,1.3,0.800052951502642,0.8407670290466059,0.06871024210880512,0.0714841752016573
49,10073633,3,2.5367763238142285,1437,2.1,0.7994691177876324,0.8536677090976847,0.06283645361580471,0.07148416721129051
49,10073639,3,2.5319461719129155,1437,1.1,0.8161986367512822,0.8582100905219162,0.06755123097637579,0.0714841752016573
49,10159505,3,2.5314674244877526,3749,3.7,0.8387743223673639,0.8713433019845255,0.0638325784664791,0.07148416721129051
49,10156375,3,2.5280034605875765,2069,1.9,0.8097237022965605,0.8358955857937346,0.06871024210880512,0.0714841752016573
49,10073681,3,2.525705407912569,1377,3.8,0.8182445157424814,0.8615491365028642,0.06755123097637579,0.0714841752016573
49,10133431,3,2.513482190452944,1396,2.2,0.812835198755681,0.8535702480490928,0.06871024210880512,0.07148416721129051
49,10097213,2,2.5093499165266544,1606,3.2,0.8090130717315367,0.8436754024189844,0.06871024210880512,0.0714841752016573
49,10133419,3,2.5024415037143592,1396,1.4,0.8094243825378092,0.8452066538171922,0.06871024210880512,0.0714841752016573
49,10073687,3,2.4988806992519943,1377,3.2,0.8029773866923611,0.8566742268712936,0.06871024210880512,0.0714841752016573
49,10073643,3,2.49565561373336,1257,2.2,0.811648498462353,0.8598254070037277,0.06871024210880512,0.0714841752016573
49,10073657,3,2.48572948664596,1317,1.2,0.799569552409806,0.8469966260919259,0.06871024210880512,0.0714841752016573
49,10231031,3,2.4813912161427125,1391,1.7,0.8500960088919192,0.8452066538171922,0.06289933085689894,0.0714841752016573
49,10097303,2,2.4748488612670307,1396,4.5,0.8079095430335228,0.8436754024189844,0.06871024210880512,0.0714841752016573
49,10073623,3,2.4609599959453905,1437,2.1,0.8017594611129446,0.8593037214640007,0.06871024210880512,0.0714841752016573
49,10073627,3,2.4489301572547792,1257,1.6,0.8146527420478543,0.8658592436625668,0.06871024210880512,0.0714841752016573
49,10186603,3,2.4442512891607913,1889,3.8,0.8106287880112942,0.8396708304501352,0.06755123097637579,0.0714841752016573
49,10097307,3,2.4322382348588567,1372,2.0,0.8137842815008361,0.8362872931129036,0.06594634235118885,0.0714841752016573
49,10073653,3,2.426392520223446,1437,2.7,0.8142357066758606,0.8517523702368646,0.06755123097637579,0.0714841752016573
49,10073675,3,2.4223749599198503,1437,4.5,0.8159361756162677,0.8600541247335658,0.061867692171988724,0.07148416721129051
49,10190999,2,2.4101286013795797,622,4.6,0.8635452407055687,0.8447972749306653,0.05947362819186701,0.06539190031710208
49,10097289,3,2.409283361186478,1466,1.4,0.8133720778589271,0.8558680099868518,0.06871024210880512,0.07148416721129051
49,10133399,3,2.4021412709681744,1396,1.2,0.8164239592164085,0.8429922205738102,0.06871024210880512,0.0714841752016573
49,10097193,3,2.395928295090569,1466,4.6,0.8064692062708915,0.8340280246113893,0.06871024210880512,0.0714841752016573
49,10097237,3,2.3775287357931534,1396,2.4,0.8164828026417553,0.8336762093379378,0.06594634235118885,0.0714841752016573
49,10097195,3,2.37041281565766,1606,1.4,0.8233099164702311,0.8649548442364083,0.07137691469103226,0.0714841752016573
49,10073647,3,2.3675039266871547,1257,2.0,0.8159361756162677,0.8600541247335658,0.061867692171988724,0.07148416721129051
49,10073685,3,2.357916522549525,1317,3.2,0.8091967399297734,0.8611089269007642,0.06283645361580471,0.07148416721129051
49,10073625,3,2.3574111213115536,1317,2.1,0.8215544273657691,0.8689239165574462,0.06594634235118885,0.0714841752016573
49,10097219,3,2.3481765678140554,1466,2.1,0.8175538744352435,0.8371274439146303,0.06594634235118885,0.0714841752016573
49,10073659,2,2.3478395138637653,1317,4.2,0.8060522177897474,0.8614239040335705,0.06871024210880512,0.0714841752016573
49,10073645,3,2.3415635015937415,1317,4.9,0.8061770133767825,0.8609871804010495,0.06871024210880512,0.0714841752016573
49,10097243,3,2.3263764727807295,1396,2.7,0.8175538744352435,0.8371274439146303,0.06594634235118885,0.0714841752016573
49,10073667,3,2.3175319692677245,1341,1.6,0.8029599776244254,0.8564543420302888,0.06871024210880512,0.0714841752016573
49,10186247,3,2.3025641790283418,4199,1.8,0.8285864932015988,0.8549650063562265,0.05950468542308508,0.07148416721129051
49,10073677,3,2.3003054754338725,1497,3.5,0.813304653204225,0.8593037214640007,0.06755123097637579,0.0714841752016573
49,10186203,3,2.297145391123187,2159,4.9,0.8158626913522781,0.8592906940379608,0.06471480518887361,0.0714841752016573
49,10073735,3,2.283984263701816,2029,4.2,0.8127160497654649,0.8336762093379378,0.06594634235118885,0.0714841752016573
49,10191001,2,2.2687904334333324,1525,3.0,0.8544848852294433,0.8446749510908436,0.05947362819186701,0.06539190031710208
49,10073661,3,2.2463396662719273,1497,4.1,0.813833230803082,0.8593037214640007,0.06755123097637579,0.0714841752016573
49,10092533,3,2.243046441122882,1317,2.4,0.8150278374792165,0.8396439779204052,0.06594634235118885,0.07148416721129051
49,10073683,3,2.239099595517057,1497,4.8,0.8150582860949407,0.8630633400188116,0.06755123097637579,0.07148416721129051
49,10133417,3,2.2336767003782096,2394,1.9,0.8071570434983584,0.8551292491570508,0.06871024210880512,0.07148416721129051
49,10190997,2,2.1985583663695603,1245,2.0,0.866364359643009,0.8435573901252614,0.05947362819186701,0.06539190031710208
49,10231009,3,2.1945102046212823,1450,3.6,0.8167051412574536,0.8303965266836868,0.06775489816497304,0.0714841752016573
49,10128245,3,2.194232678650558,1220,1.2,0.8158261922107861,0.8600979074826068,0.059972547887106264,0.07148416721129051
49,10073651,3,2.193384722813844,1257,1.5,0.8230560255172046,0.8629658525665715,0.05947362819186701,0.07148416721129051
49,10097221,3,2.182084599994597,1501,4.1,0.8150706008106002,0.8495831768796033,0.05932316767148997,0.07148416721129051
49,10073665,3,2.17809442434066,1229,4.9,0.8066639770200129,0.8467967248664308,0.061867692171988724,0.07148416721129051
49,10073621,3,2.15945620244457,1497,2.1,0.7986175815846117,0.8581215088913685,0.06988418453211385,0.07148416721129051
49,10184249,3,2.1395451117116475,1436,4.6,0.8280653125206681,0.8452066538171922,0.0638325784664791,0.0714841752016573
49,10073693,3,2.1103911174314294,1514,3.6,0.8040871660100143,0.8550980865458009,0.06871024210880512,0.0714841752016573
49,10073637,3,2.102334080570053,1257,4.3,0.8258936096141698,0.8650480983134073,0.06755123097637579,0.0714841752016573
49,10073631,3,2.0527028784584447,1497,3.1,0.8146603766521158,0.8658592436625668,0.06871024210880512,0.0714841752016573
49,10254773,3,2.052327367006128,5499,1.1,0.8279364272237113,0.849818099631215,0.061227371284755146,0.0677757635027804
49,10133439,3,2.047304648977035,1501,4.4,0.8120706305032299,0.8452066538171922,0.06871024210880512,0.0714841752016573
49,10073635,3,2.0371348783507273,1497,3.8,0.8094243825378092,0.8689239165574462,0.06871024210880512,0.0714841752016573
49,10035431,3,1.9958643073349032,579,3.6,0.8123410333898515,0.8357556751523229,0.06673714056831283,0.0714841752016573
49,10097249,3,1.9891912834320344,1396,2.5,0.8105412976030472,0.8451341462542306,0.05808987571288648,0.06955321936329584
49,10186213,3,1.9379177340930145,4199,3.4,0.8233131082695062,0.8465254957965911,0.0585627054913864,0.06955321936329584
49,10068687,3,1.9115424272346304,1919,4.7,0.8191808004499894,0.8256013533054409,0.0638325784664791,0.0714841752016573
49,10098361,3,1.897772014508573,615,3.7,0.8170711068684762,0.8292912352553329,0.06871024210880512,0.0714841752016573
49,10184223,3,1.7658849660480445,3490,4.0,0.8215868542311056,0.8564139021593532,0.05792320528220813,0.06955321936329584
49,10035405,2,1.7216959246032335,899,2.2,0.8423800532675385,0.854220148083625,0.06196285141794996,0.0677757635027804
49,10073679,3,1.6664016857681678,1317,1.1,0.8187216794485058,0.8584610979421043,0.057966057073592675,0.06955321936329584
49,10035427,3,1.6197175922011189,824,3.0,0.8230580040170719,0.8409714701958977,0.061227371284755146,0.0677757635027804
49,10073669,3,1.609017863214013,1497,3.8,0.8130622927964539,0.8691984329036356,0.06871024210880512,0.06955321936329584
49,10074751,3,1.5125549705144143,895,2.5,0.8409817559886033,0.8076489246305296,0.06367759880210985,0.07148416721129051
49,10068643,2,1.441842082993211,1094,1.7,0.825737274916032,0.8247606912228541,0.06361855743866818,0.0714841752016573
49,10035383,2,1.4285828975549595,799,1.9,0.8388798425724264,0.8166243635673696,0.06101509248868389,0.07148416721129051
33,10030399,3,3.3710808228995033,7999,2.0,0.8558671730758872,0.848864791338887,0.06700247965619874,0.08298272044700868
33,10017157,3,3.3283245743748333,5199,4.8,0.8587681551739416,0.8563060155632659,0.06747298852664989,0.08298326905984024
33,10029375,3,3.187443557799099,4249,4.8,0.8575437118322036,0.848864791338887,0.06747298852664989,0.08298272044700868
33,10266945,3,3.107578642302164,3499,1.1,0.8572600364360228,0.8494709823580449,0.06651945290466876,0.08298272044700868
33,10017163,3,3.1017503722325426,4499,4.3,0.8565070652886697,0.8483920529383384,0.06747298852664989,0.08298326905984024
33,10117195,3,3.0777145217120814,629,1.4,0.8766236819854654,0.8439013729003337,0.06914473467252344,0.08298326905984024
33,10266925,3,3.037505458641907,3999,5.0,0.8610188107900385,0.8418830681203988,0.06747298852664989,0.08298326905984024
33,10122041,3,2.998239040739334,629,2.5,0.8629465370914122,0.8599396773655522,0.06835093475768655,0.08298271117135608
33,10127793,3,2.989465626822778,3243,4.5,0.8597593504100934,0.8491829079189176,0.06747298852664989,0.08298326905984024
33,10127781,3,2.9846058980079615,1918,1.5,0.8597593504100934,0.8491829079189176,0.06747298852664989,0.08298326905984024
33,10127775,3,2.9767606086356997,2785,2.6,0.8597593504100934,0.8491829079189176,0.06747298852664989,0.08298326905984024
33,10266857,3,2.969003790000665,2999,3.6,0.8623861704165704,0.8418830681203988,0.0676324770891053,0.08298326905984024
33,10018015,3,2.9614359290898764,3199,2.4,0.8610188107900385,0.8396899858455218,0.06747298852664989,0.08298326905984024
33,10111387,3,2.955968971122203,1599,4.9,0.8539958624718296,0.8598082586043786,0.06630241499476289,0.08298271117135608
33,10111383,3,2.955968971122203,1599,3.5,0.8539958624718296,0.8598082586043786,0.06630241499476289,0.08298271117135608
33,10018061,3,2.9454683659383,3499,4.3,0.8610188107900385,0.8542284044183263,0.06747298852664989,0.08298326905984024
33,10080309,3,2.9346015845317446,2274,4.9,0.8561611556644539,0.8511754284220966,0.06747298852664989,0.08298326905984024
33,10021447,3,2.9341069956764825,2799,4.3,0.8587681551739416,0.8441685016626288,0.06747298852664989,0.08298326905984024
33,10266847,3,2.932916956872252,2799,5.0,0.8587861341267828,0.8418830681203988,0.0676324770891053,0.08298326905984024
33,10127783,3,2.9295118925388812,1980,1.5,0.8624096651973969,0.857364475854336,0.06747298852664989,0.08298326905984024
33,10241331,3,2.8915032258661926,2799,3.7,0.849688586565176,0.8559962542161499,0.06635045202664067,0.08298271117135608
33,10074453,3,2.889916437861945,949,4.7,0.8513437479734097,0.8535511331983638,0.06701360821940892,0.08298271117135608
33,10266835,3,2.8895081291657445,2799,1.3,0.8623861704165704,0.8418830681203988,0.0676324770891053,0.08298326905984024
33,10021449,3,2.8884479724884695,2699,1.3,0.8528947926552246,0.8510595827411366,0.06747298852664989,0.08298326905984024
33,10224525,3,2.8875084063704604,1999,3.3,0.8587681551739416,0.8528642262329987,0.06747298852664989,0.08298326905984024
33,10266889,3,2.8864761813280273,2799,4.7,0.8623861704165704,0.8418830681203988,0.0676324770891053,0.08298326905984024
33,10074437,3,2.8707171955266233,949,1.1,0.8525871039684049,0.8553286926853129,0.06630241499476289,0.08298271117135608
33,10074447,3,2.8707171955266233,949,4.6,0.8525871039684049,0.8553286926853129,0.06630241499476289,0.08298271117135608
33,10006045,3,2.8598476408712052,2685,3.9,0.8495561522227936,0.8572478155329761,0.06719504682006083,0.08298271117135608
33,10018217,3,2.8515289549840395,1899,3.8,0.8579061814372898,0.8511754284220966,0.06719504682006083,0.08298326905984024
33,10074433,3,2.8483906371881793,664,4.7,0.8544868362226881,0.8545759748902443,0.06701360821940892,0.08298271117135608
33,10119531,3,2.8468283935441248,629,1.1,0.8528312342984126,0.8578052941405651,0.06835093475768655,0.08298271117135608
33,10159405,3,2.8245258097644426,629,3.3,0.8547385441437227,0.8561857980514407,0.06835093475768655,0.08298271117135608
33,10036981,3,2.82122889895444,1619,4.8,0.8674313359108973,0.845192381950525,0.06914473467252344,0.08298271117135608
33,10186993,3,2.8139808328765823,629,3.2,0.8556408947144236,0.8600927854791418,0.06835093475768655,0.08298271117135608
33,10119103,3,2.8096627842883404,629,3.2,0.8555933321182368,0.8585844964871003,0.06835093475768655,0.08298271117135608
33,10017133,3,2.8044179941289586,4499,4.7,0.8519096200319534,0.8512640934739624,0.06747298852664989,0.08298326905984024
33,10111007,3,2.7918471702029812,1699,2.0,0.8664869535397065,0.8550081779462394,0.06976851335490342,0.08298272044700868
33,10111391,3,2.780745388560529,1599,3.6,0.8587681551739416,0.8414505665537391,0.06747298852664989,0.08298326905984024
33,10117201,3,2.7706954119092013,629,3.2,0.8600933145967967,0.8585834419619975,0.06835093475768655,0.08298271117135608
33,10117173,3,2.7669585920239257,629,1.3,0.856209480547218,0.8527962508960802,0.06835093475768655,0.08298271117135608
33,10137533,3,2.762233368172246,629,3.3,0.8555511847322304,0.8466605681510633,0.06836181617810323,0.08298271117135608
33,10029241,3,2.755288427459693,3499,2.0,0.8592028940380882,0.8509696654023257,0.06714006443285807,0.08298272044700868
33,10274563,3,2.7543641680027076,1999,1.7,0.8664869535397065,0.8356831900224183,0.06976851335490342,0.08298272044700868
33,10223295,3,2.7511303872744244,1999,1.4,0.8539958624718296,0.8609661859697001,0.06630241499476289,0.08298271117135608
33,10129617,3,2.750020825134603,719,4.1,0.8556408947144236,0.8600927854791418,0.06835093475768655,0.08298271117135608
33,10117065,3,2.7408946632534787,719,2.2,0.855687938887007,0.8474601399046474,0.06835093475768655,0.08298271117135608
33,10224509,3,2.730580509979088,909,1.7,0.8587681551739416,0.8528642262329987,0.06747298852664989,0.08298326905984024
33,10274547,3,2.6845988050252143,1999,4.1,0.8634932773249376,0.8486147276799534,0.06905809573515707,0.08298272044700868
33,10274623,3,2.684149539586919,1999,2.5,0.8664869535397065,0.8446330567732944,0.06976851335490342,0.08298326905984024
33,10029835,3,2.6815113079252195,629,3.9,0.8634082672765256,0.8524396013863232,0.06839661881298698,0.08298271117135608
33,10029687,3,2.676219864895369,699,2.7,0.8704312026780112,0.856137737972955,0.06914473467252344,0.08298272044700868
33,10030397,3,2.674222353873101,3499,4.5,0.8522057812102843,0.8594755283911196,0.06687361760780122,0.08298326905984024
33,10235591,3,2.6717800933909372,5760,3.6,0.8649980946775381,0.8477083669971863,0.06630241499476289,0.07867779435053768
33,10137525,3,2.671567489857668,899,1.1,0.856209480547218,0.8532114248819443,0.06835093475768655,0.08298271117135608
33,10117101,3,2.671567489857668,899,3.6,0.8557954878522671,0.8554501526298905,0.06836181617810323,0.08298271117135608
33,10118903,3,2.6714547775364466,629,1.9,0.8583215605750748,0.8463421607988133,0.06905809573515707,0.08298326905984024
33,10074451,3,2.668470363565158,949,1.0,0.8544868362226881,0.8492459666142338,0.06701360821940892,0.08298271117135608
33,10129615,3,2.6646248538278976,719,3.7,0.8489638871876712,0.8532114248819443,0.06835093475768655,0.08298271117135608
33,10201281,3,2.6578037771003844,999,2.8,0.8623861704165704,0.8486547348328115,0.0676324770891053,0.08298272044700868
33,10166677,3,2.656535365108713,999,1.5,0.8560004032747502,0.8516345010446184,0.06747298852664989,0.08298326905984024
33,10117203,3,2.6105355497904106,629,3.6,0.8670110377767429,0.8391523134713156,0.06976851335490342,0.08298326905984024
33,10117143,3,2.604768660880973,629,1.4,0.8674313359108973,0.8400010093701695,0.06914473467252344,0.08298326905984024
33,10127099,3,2.601452297947779,629,3.7,0.8663615789649258,0.8400506817907566,0.06914473467252344,0.08298326905984024
33,10006047,3,2.598218624310508,1210,4.7,0.8538726856870644,0.8615155063614842,0.06747298852664989,0.08298272044700868
33,10101665,3,2.580407818516907,923,3.2,0.864587457618262,0.8542443234748649,0.06905809573515707,0.08298272044700868
33,10274569,3,2.5753859289845074,2499,2.3,0.8624262009710537,0.8506330866020287,0.06976851335490342,0.08298326905984024
33,10159395,3,2.575196352424796,719,3.5,0.8688363423209643,0.8318922382875368,0.06914473467252344,0.08298326905984024
33,10274565,3,2.5572296380354276,1199,4.5,0.8634932773249376,0.8336676259411064,0.06905809573515707,0.08298271117135608
33,10274555,3,2.555881645832941,1374,2.0,0.8664869535397065,0.8446330567732944,0.06976851335490342,0.08298326905984024
33,10006043,3,2.5482508097474916,1192,4.1,0.8561956291867671,0.8630694155720894,0.06747298852664989,0.08298272044700868
33,10182581,3,2.5413162350494654,719,1.4,0.8637135903336981,0.8391523134713156,0.06976851335490342,0.08298326905984024
33,10129623,3,2.535335094830585,719,1.0,0.852148514828855,0.8601866699589565,0.06835093475768655,0.08298271117135608
33,10002467,3,2.5341072420113604,1679,2.1,0.8626372761886781,0.8535140499116941,0.0676324770891053,0.08074116183521463
33,10006031,3,2.5105592694331853,1286,4.0,0.8628230723657414,0.8588932321903141,0.0676324770891053,0.07867779435053768
33,10101691,3,2.465543692317183,1199,2.4,0.8463545423892226,0.8595649623124764,0.06593851417265965,0.08298272044700868
