query_id,pos_document_id,neg_document_id,field,neg_recycled,anchor_chars,positive_chars,negative_chars
103,10197741,10251421,title,false,71,91,53
103,10234533,10019567,title,false,71,68,40
103,10168463,10111395,description,false,71,220,93
103,10075165,10243563,title,false,71,72,30
103,10236739,10263095,title,false,71,84,62
103,10236739,10238567,description,false,71,211,283
103,10197737,10241509,description,false,71,476,215
103,10197729,10266601,title,false,71,55,46
103,10197727,10243479,description,false,71,470,161
103,10245789,10027171,title,false,71,72,56
103,10075177,10241525,description,false,71,496,215
103,10144797,10111397,description,false,71,167,127
103,10075177,10001989,title,false,71,64,48
103,10225009,10111417,title,false,71,78,62
103,10271953,10145033,description,false,71,87,380
103,10225009,10235639,description,false,71,207,42
103,10197741,10266619,description,false,71,736,44
103,10075165,10002337,description,false,71,630,141
103,10234523,10040633,title,false,71,70,34
103,10271953,10134193,title,false,71,48,43
103,10197737,10197649,title,false,71,63,85
106,10220891,10051287,title,false,75,44,58
106,10220885,10027685,description,false,75,89,109
106,10220885,10030583,title,false,75,42,55
106,10242673,10029673,description,false,75,80,109
106,10242673,10016685,title,false,75,45,44
106,10220891,10030139,description,false,75,91,110
108,10185911,10001573,title,false,72,51,40
108,10091351,10027171,description,false,72,193,92
108,10207619,1001050,description,false,72,90,275
108,10186785,10240187,title,false,72,67,66
108,10207619,10001931,title,false,72,38,47
108,10185909,10251421,description,false,72,88,178
108,10185911,10111407,description,false,72,70,93
108,10255069,10243499,description,false,72,173,221
108,10091325,10001527,title,false,72,68,48
108,10091339,10001211,description,false,72,204,108
108,10185927,10001497,description,false,72,95,140
108,10255067,10251419,description,false,72,184,133
108,10091347,10266637,title,false,72,60,45
108,10091321,10241525,description,false,72,200,215
108,10185909,10243509,title,false,72,44,35
108,10255067,10040633,title,false,72,56,34
108,10234521,10002003,description,false,72,295,124
108,10186785,10001665,description,false,72,263,99
108,10224935,10266601,title,false,72,62,46
108,10091317,10266647,title,false,72,49,38
108,10255073,10111401,description,false,72,183,93
108,10185901,10241519,description,false,72,82,117
108,10224985,10002337,description,false,72,370,141
108,10091321,10231651,title,false,72,65,51
108,10186807,10231649,description,false,72,394,40
108,10224995,10266661,description,false,72,353,314
108,1011625,10266619,title,false,72,35,44
108,10234493,10157901,description,false,72,340,137
108,10255059,10019567,title,false,72,51,40
108,10091339,10001989,title,false,72,65,48
108,10185931,10001773,description,false,72,68,150
108,10255057,10179337,description,false,72,187,100
108,10186779,10002195,description,false,72,310,141
108,10091317,10111417,description,false,72,180,93
108,10255061,10001573,description,true,72,176,154
108,10091367,10027171,description,true,72,193,92
108,10255059,1001050,description,true,72,164,275
108,10225001,10240187,description,true,72,291,141
108,10186793,10001931,description,true,72,271,125
108,10207611,10001573,title,true,72,36,40
108,10255057,10027171,title,true,72,53,56
108,10185893,1001050,title,true,72,43,58
108,1011625,10251421,description,true,72,61,178
108,10185927,10240187,title,true,72,51,66
108,10091367,10001931,title,true,72,61,47
108,10255065,10251421,title,true,72,52,53
108,10255069,10111407,title,true,72,51,62
108,10234493,10243499,title,true,72,69,53
108,10091325,10111407,description,true,72,210,93
11,10025037,10174759,title,false,70,67,77
11,10256415,10089145,title,false,70,47,80
11,10032551,10038969,description,false,70,149,102
11,10185875,10185631,title,false,70,48,72
11,10161373,10185045,title,false,70,42,61
11,10032823,10185593,title,false,70,58,70
11,10032719,10185477,title,false,70,54,55
11,10032531,10002835,title,false,70,76,72
11,10032719,10089151,description,false,70,155,116
11,10178047,10002831,description,false,70,125,261
11,10178017,10185319,description,false,70,113,143
11,10032595,10003695,description,false,70,133,104
11,10032537,10185279,title,false,70,60,63
11,10032741,10089133,title,false,70,54,76
11,10032791,10185167,title,false,70,55,47
11,10032475,10185015,description,false,70,141,136
11,10032465,10002829,description,false,70,121,186
11,10185863,10016269,description,false,70,111,614
11,10178009,10185483,title,false,70,40,54
11,10032631,10185447,title,false,70,63,60
11,10032587,10185261,title,false,70,58,55
11,10161037,10185125,title,false,70,54,70
11,10260195,10185997,title,false,70,51,65
11,10032681,10185629,description,false,70,75,164
11,10177965,10185025,description,false,70,109,123
11,10032707,10185051,description,false,70,113,131
11,10178013,10185173,description,false,70,277,163
11,10178009,10002455,description,false,70,104,288
11,10025037,10185037,description,false,70,137,119
11,10178017,10185239,title,false,70,49,71
11,10178027,10185017,title,false,70,41,78
11,10185875,10001157,description,false,70,103,103
11,10178047,10027385,title,false,70,44,42
11,10032459,10185321,title,false,70,56,64
11,10256415,10185559,description,false,70,83,151
11,10244549,10075177,title,false,70,29,64
11,10032707,10174759,title,true,70,39,77
11,10032637,10089145,title,true,70,58,80
11,10032551,10038969,title,true,70,50,42
11,10185863,10185631,title,true,70,50,72
11,10244301,10174759,description,true,70,314,115
11,10032643,10089145,description,true,70,165,123
11,10260195,10038969,description,true,70,154,102
11,10000901,10185631,description,true,70,119,175
11,10244469,10185045,title,true,70,36,61
11,10135081,10185593,title,true,70,60,70
11,10178013,10185477,title,true,70,56,55
11,10134909,10002835,title,true,70,63,72
11,10032531,10185045,description,true,70,130,105
110,10021145,10260243,description,false,71,83,219
110,10206755,10231811,description,false,71,127,99
110,10164429,10158165,description,false,71,282,676
110,10206769,10266647,title,false,71,40,38
110,10207019,10205535,description,false,71,136,100
110,10207129,10243509,title,false,71,55,35
110,10185081,10208593,description,false,71,130,99
110,10238421,10208587,description,false,71,188,98
110,10238397,10202281,title,false,71,39,48
110,10207103,10223319,description,false,71,139,100
110,10193961,10255051,description,false,71,69,103
110,10172905,10222929,title,false,71,66,54
110,1003783,10019567,title,false,71,30,40
110,10197067,10091317,description,false,71,136,180
110,10185027,10260243,description,true,71,133,219
110,10206763,10266647,title,true,71,43,38
110,10207009,10231811,description,true,71,122,99
110,10185543,10260243,title,true,71,54,78
110,1003781,10243509,title,true,71,17,35
110,10074625,10231811,title,true,71,45,44
110,1003783,10158165,description,true,71,107,676
110,10197067,10158165,title,true,71,58,79
110,10193935,10205535,title,true,71,56,45
110,10238397,10205535,description,true,71,117,100
110,10255013,10208593,title,true,71,55,44
110,10193929,10208593,description,true,71,95,99
110,10207019,10208587,title,true,71,58,43
110,10197665,10208587,description,true,71,616,98
110,10207021,10202281,description,true,71,138,103
110,10016747,10202281,title,true,71,51,48
110,10172921,10223319,description,true,71,117,100
110,10178919,10223319,title,true,71,53,45
110,10164429,10255051,title,true,71,67,44
110,10234491,10222929,title,true,71,70,54
110,10206899,10255051,description,true,71,101,103
110,10021167,10222929,description,true,71,88,109
110,10246991,10091317,description,true,71,62,180
110,10246991,10019567,title,true,71,51,40
110,10207129,10260243,description,true,71,141,219
110,10207009,10091317,title,true,71,37,49
110,10172907,10266647,title,true,71,49,38
110,10021145,10260243,title,true,71,44,78
110,10185627,10243509,title,true,71,50,35
110,10258063,10231811,title,true,71,70,44
110,10255013,10231811,description,true,71,196,99
110,10172905,10158165,description,true,71,134,676
110,10234491,10205535,description,true,71,383,100
110,10238421,10158165,title,true,71,53,79
110,10206755,10205535,title,true,71,41,45
110,10185627,10208593,description,true,71,85,99
111,10243463,10244569,description,false,74,79,78
111,10244303,10101105,title,false,74,34,47
111,10101129,10244313,description,false,74,57,62
111,10264983,10020061,description,false,74,169,84
111,10274645,10244483,description,false,74,55,50
111,10000369,10005969,description,false,74,46,61
111,10205427,10005903,title,false,74,49,83
111,10274645,10243457,title,false,74,40,34
111,10071499,10244489,title,false,74,44,35
111,10129605,10145319,description,false,74,62,66
111,10145323,10244595,description,false,74,105,139
111,10129601,10164207,title,false,74,48,81
111,10197221,10145271,description,false,74,67,50
111,10145295,10144991,title,false,74,37,33
111,10245441,10071503,title,false,74,58,49
111,10188253,10145341,title,false,74,40,36
111,10101607,10005971,title,false,74,45,74
111,10180681,10101131,title,false,74,33,47
111,10013361,10145303,title,false,74,62,40
111,10101619,10101119,title,false,74,49,47
111,10244443,10244593,title,false,74,46,37
111,10244513,10244581,description,false,74,63,87
111,10145245,10145269,title,false,74,33,36
111,10101121,10144967,title,false,74,54,39
111,10243509,10244317,title,false,74,35,40
111,10180923,10246499,description,false,74,56,159
111,10244447,10145309,title,false,74,37,36
111,10244443,10064857,description,false,74,64,116
111,10101121,10030295,description,false,74,79,124
111,10153925,10244431,title,false,74,76,37
111,10101129,10145005,title,false,74,42,33
111,10197225,10145335,title,false,74,64,36
111,10153925,10121941,description,false,74,134,59
111,10000107,10145343,title,false,74,41,48
111,10264983,10244569,title,true,74,63,35
111,10000107,10244569,description,true,74,55,78
111,10101607,10101105,description,true,74,54,59
111,10244513,10101105,title,true,74,38,47
111,10121853,10244313,description,true,74,57,62
111,10188253,10020061,description,true,74,56,84
111,10145333,10244483,description,true,74,108,50
111,10205427,10005969,description,true,74,101,61
111,10121853,10244313,title,true,74,68,37
111,10243463,10020061,title,true,74,35,65
111,10205425,10005903,description,true,74,56,88
112,10234495,10111401,title,false,75,57,62
112,10234549,10244583,description,false,75,107,158
112,10234545,10157901,description,false,75,120,137
112,10234511,10244285,title,false,75,50,37
112,10043077,10074611,description,false,75,417,86
112,10043077,10096225,title,false,75,54,55
112,10053963,1010554,title,false,75,30,48
112,10234511,10111407,description,false,75,266,93
112,10234551,10243523,title,false,75,34,33
112,10234495,10244373,description,false,75,298,123
112,10234551,10054047,description,false,75,103,339
112,10234553,10207335,title,false,75,54,57
112,10234553,10015921,description,false,75,129,340
112,10234549,10121933,title,false,75,46,43
112,10139057,10244421,title,false,75,65,27
112,10234505,10205425,description,false,75,342,56
112,10234505,10157877,title,false,75,66,27
112,10139057,10121943,description,false,75,276,144
112,10053963,10072523,description,false,75,89,151
112,10234545,10216861,title,false,75,48,48
113,10260039,10059721,description,false,72,141,93
113,10231553,10089433,title,false,72,85,69
113,10157913,10155977,title,false,72,33,70
113,10260055,10089225,title,false,72,45,42
113,10143857,10089413,title,false,72,58,73
113,10030679,10060111,description,false,72,354,128
113,10260055,10217835,description,false,72,168,1016
113,10106299,10030295,description,false,72,479,124
113,1000507,10030013,description,false,72,117,108
113,1000507,10089335,title,false,72,33,70
113,10143829,10089423,title,false,72,51,66
113,10232643,10089385,title,false,72,61,71
113,10143845,10013269,title,false,72,50,42
113,10157913,10059919,description,false,72,92,118
113,10231599,10089323,description,false,72,666,262
113,10259957,10060465,title,false,72,45,67
113,10143845,10089347,description,false,72,64,260
113,10106119,10059721,title,true,72,69,57
113,10143857,10059721,description,true,72,70,93
113,10143789,10089433,description,true,72,102,260
113,10106267,10089433,title,true,72,67,69
113,10143789,10155977,title,true,72,46,70
113,10106211,10089225,title,true,72,75,42
113,10231599,10089413,title,true,72,86,73
113,10106181,10060111,title,true,72,83,69
113,10106267,10155977,description,true,72,435,134
113,10106183,10217835,title,true,72,61,81
113,10259957,10089225,description,true,72,81,91
113,10106183,10089413,description,true,72,489,260
113,10259959,10030295,title,true,72,50,63
113,10260047,10030013,title,true,72,40,51
113,10143867,10089335,title,true,72,51,70
113,10143829,10060111,description,true,72,99,128
113,10106181,10217835,description,true,72,339,1016
113,10259959,10030295,description,true,72,126,124
113,10030665,10030013,description,true,72,342,108
113,10143959,10089335,description,true,72,65,260
113,10106119,10089423,description,true,72,513,262
113,10143975,10089385,description,true,72,64,260
113,10143757,10013269,description,true,72,94,105
113,10231567,10089423,title,true,72,57,66
113,10231553,10059919,description,true,72,619,118
113,10232643,10089323,description,true,72,454,262
113,10020911,10060465,description,true,72,323,122
113,10020911,10089385,title,true,72,80,71
114,10248349,10111007,title,false,73,38,39
114,10137987,10080179,description,false,73,199,94
114,10242895,10080183,title,false,73,34,44
114,10117203,10117227,description,false,73,133,171
114,10117203,10063631,title,false,73,25,48
114,10137987,10117251,title,false,73,42,44
114,10266951,10001931,description,false,73,198,125
114,10063557,10080177,description,false,73,188,94
114,10117065,10117233,title,false,73,33,44
114,10021449,10101691,title,false,73,26,34
114,10036981,10080175,title,false,73,36,44
114,10159405,10063693,description,false,73,137,127
114,10242891,10117265,description,false,73,471,171
114,10092025,10080181,description,false,73,636,100
114,10137101,10117239,description,false,73,1027,171
114,10241331,10080187,description,false,73,205,94
114,10021447,10111007,description,true,73,189,133
114,10274555,10080179,description,true,73,133,94
114,10242895,10080183,description,true,73,616,94
114,10117195,10111007,title,true,73,25,39
114,10117195,10117227,description,true,73,141,171
114,10274547,10063631,description,true,73,137,124
114,10021449,10117251,description,true,73,189,171
114,10247655,10001931,description,true,73,221,125
114,10137101,10080179,title,true,73,47,44
114,10224509,10080183,title,true,73,27,44
114,10159395,10080177,description,true,73,141,94
114,10159407,10117227,title,true,73,37,44
114,10241325,10117233,description,true,73,203,173
114,10029687,10101691,description,true,73,140,235
114,10127783,10080175,description,true,73,188,100
114,10117173,10063693,description,true,73,141,127
114,10137043,10063631,title,true,73,49,48
114,10006031,10117251,title,true,73,43,44
114,10064639,10117265,description,true,73,695,171
114,10117173,10001931,title,true,73,33,47
114,10274555,10080177,title,true,73,23,44
114,10117201,10080181,description,true,73,139,100
114,10173851,10117239,description,true,73,132,171
114,10203643,10080187,description,true,73,186,94
114,10137319,10117233,title,true,73,54,44
114,10117157,10101691,title,true,73,37,34
114,10029687,10080175,title,true,73,26,44
114,10247655,10063693,title,true,73,29,34
114,10127771,10111007,description,true,73,192,133
115,10220659,10253773,title,false,74,56,63
115,10243563,10205401,description,false,74,159,244
115,10185561,10243537,description,false,74,72,136
115,10206943,10145033,description,false,74,92,380
115,10185653,10013549,description,false,74,69,78
115,10243499,10244421,description,false,74,221,121
115,10243499,10243509,title,false,74,53,35
115,10243473,10238553,title,false,74,34,56
115,10185561,10238547,title,false,74,42,57
115,10207133,10149231,description,false,74,91,79
115,10207379,10013581,description,false,74,76,107
115,10220677,10205633,title,false,74,60,60
115,10019869,10213481,description,false,74,130,98
115,10220677,10235889,description,false,74,107,78
115,10166441,10166793,title,false,74,34,51
115,10243435,10157901,title,false,74,28,34
115,10269809,10085981,description,false,74,120,106
115,10206867,10213475,description,false,74,92,94
115,10170161,10253767,description,false,74,44,101
115,10242691,10206021,description,false,74,66,100
115,10206751,10239821,title,false,74,53,53
115,10246451,10244679,title,false,74,69,48
115,10252509,10205425,description,false,74,115,56
115,10186043,10026241,title,false,74,63,54
115,10207069,10260315,title,false,74,36,55
115,10019869,10205403,title,false,74,61,38
115,10246451,10205399,description,false,74,64,224
115,10252595,10085969,title,false,74,62,57
115,10207069,10241525,description,false,74,99,215
115,10185077,10141827,title,false,74,41,53
115,10270099,10205701,title,false,74,53,52
115,10206975,10205655,title,false,74,66,51
115,10252613,10235405,title,false,74,57,33
115,10170161,10026255,title,false,74,67,57
115,10207157,10089045,title,false,74,56,47
115,10206969,10238555,title,false,74,48,57
115,10243473,10205385,description,false,74,163,234
115,10185653,10205395,title,false,74,55,50
115,10242691,10241509,title,false,74,66,68
115,10270099,10238549,description,false,74,98,107
115,10220711,10149997,description,false,74,97,73
115,10207133,10145021,title,false,74,42,60
115,10206957,10019833,description,false,74,97,96
115,10269809,10074401,title,false,74,65,51
115,10242659,10244677,title,false,74,58,45
115,10220667,10180919,description,false,74,100,43
115,10206751,10206035,description,false,74,102,75
115,10243435,10134417,description,false,74,103,104
116,10259963,10248573,title,false,70,45,51
116,10259963,10239617,description,false,70,110,163
117,10218293,10157901,title,false,67,43,34
117,10259467,10157877,title,false,67,42,27
117,10062775,10145039,title,false,67,43,32
117,10259443,10271401,description,false,67,74,56
117,10181651,10255413,description,false,67,86,95
117,10236385,10106267,title,false,67,46,67
117,10157485,10238799,title,false,67,48,49
117,10157431,10137145,description,false,67,82,1025
117,10259467,10244381,description,false,67,87,158
117,10259457,10244583,description,false,67,250,158
117,10236439,10247253,title,false,67,32,49
117,10187981,10002807,title,false,67,52,60
117,10110771,10145061,title,false,67,48,24
117,10252525,10106049,title,false,67,65,63
117,10062775,10167957,description,false,67,52,544
117,10187931,10144987,description,false,67,109,139
117,10218293,10020899,description,false,67,89,396
117,10110737,10144983,title,false,67,69,24
117,10185717,10002809,title,false,67,51,49
117,10129337,10137043,title,false,67,59,49
117,10263425,10145027,description,false,67,88,127
117,10187951,10099633,title,false,67,52,58
117,10259411,10145019,title,false,67,39,32
117,10187981,10145041,description,false,67,83,121
117,10187881,10002805,description,false,67,107,3010
117,10252497,10137319,description,false,67,109,841
117,10188055,10106119,title,false,67,48,69
117,10128885,10145031,description,false,67,121,127
117,10110771,10137101,description,false,67,94,1027
117,10267097,10243509,title,false,67,49,35
117,10236393,10106081,description,false,67,324,512
117,10128879,10244371,title,false,67,32,36
117,10110737,10203341,description,false,67,105,98
117,10185717,10157901,description,true,67,71,137
117,10188047,10157877,description,true,67,109,322
117,10187931,10157901,title,true,67,71,34
117,10188139,10145039,description,true,67,91,121
117,10259479,10157877,title,true,67,44,27
117,10128879,10271401,description,true,67,156,56
117,10128873,10255413,description,true,67,159,95
117,10181651,10145039,title,true,67,59,32
117,10158921,10271401,title,true,67,49,36
117,10259443,10255413,title,true,67,40,52
117,10267097,10106267,description,true,67,95,435
117,10259427,10106267,title,true,67,41,67
117,10187881,10238799,title,true,67,57,49
119,10211875,10017443,description,false,77,127,392
119,10211875,10167851,title,false,77,51,49
12,10242891,10208781,description,false,70,471,141
12,10029811,10117065,description,false,70,130,141
12,10248447,10036081,description,false,70,265,165
12,10248349,10044699,description,false,70,411,233
12,10071073,10036077,title,false,70,41,41
12,10064639,10007721,title,false,70,58,65
12,10071081,10029299,title,false,70,36,55
12,10248355,10080177,description,false,70,571,94
12,10248447,10002441,title,false,70,54,25
12,10248557,10071317,description,false,70,854,195
12,10262341,10005995,title,false,70,49,36
12,10075937,10035977,title,false,70,48,33
12,10243977,10044701,description,false,70,505,233
12,10137231,10029253,title,false,70,49,47
12,10029731,10044109,title,false,70,42,33
12,10173883,10030339,title,false,70,40,43
12,10182143,10029267,description,false,70,683,201
12,10248495,10080175,description,false,70,257,100
12,10137127,10044667,description,false,70,660,253
12,10071051,1005386,description,false,70,189,245
12,10243959,10006051,title,false,70,37,39
12,10137167,10006077,title,false,70,41,31
12,10137145,10038835,title,false,70,46,35
12,10248247,10080179,title,false,70,44,44
12,10029717,10080181,description,false,70,134,100
12,10029745,10006029,title,false,70,35,36
12,10029717,10063489,title,false,70,41,44
12,10124997,10030423,title,false,70,52,49
12,10253421,10159405,title,false,70,47,32
12,10071081,10063511,description,false,70,615,246
12,10018287,10029207,description,false,70,208,159
12,10262089,10035999,description,false,70,211,156
12,10262085,10117201,description,false,70,213,139
12,10063569,10063519,title,false,70,35,42
12,10248341,10030411,title,false,70,55,35
12,10248331,10119531,description,false,70,195,137
12,10101427,10007811,description,false,70,186,203
12,10071097,10117157,description,false,70,185,145
12,10029819,10063529,description,false,70,140,250
12,10075937,10129617,description,false,70,698,138
12,10137337,10029259,title,false,70,50,36
12,10243995,10122041,description,false,70,190,135
12,10248373,10029157,title,false,70,47,39
12,10029805,10129623,title,false,70,44,33
12,10243989,10080173,description,false,70,500,104
12,10182147,10063507,description,false,70,185,266
120,10255051,1003783,title,false,72,44,30
120,10231811,10185315,description,false,72,99,136
120,10208561,10234491,description,false,72,109,383
120,10255053,10185331,description,false,72,105,90
120,10208587,10039711,description,false,72,98,96
120,10208607,10021167,description,false,72,120,88
120,10208633,10206765,description,false,72,110,113
120,10208613,10185027,title,false,72,46,56
120,10208633,10016747,title,false,72,53,51
120,10222929,10266019,description,false,72,109,153
120,10158165,10185165,title,false,72,79,47
120,10255043,10021145,title,false,72,46,44
120,10208603,10207129,title,false,72,50,55
120,10208567,10234485,description,false,72,110,371
120,10202281,10107021,title,false,72,48,60
120,10202281,1003781,description,false,72,103,171
120,10255051,10185423,description,false,72,103,93
120,10208603,1003783,description,true,72,100,107
120,10091247,10185315,description,true,72,103,136
120,10208607,1003783,title,true,72,63,30
120,10222933,10234491,description,true,72,101,383
120,10255045,10185331,description,true,72,104,90
120,10208561,10185315,title,true,72,52,47
120,10208547,10234491,title,true,72,58,70
120,10158165,10039711,description,true,72,676,96
120,10222933,10185331,title,true,72,46,53
120,10205533,10039711,title,true,72,46,48
120,10222929,10021167,title,true,72,54,57
120,10208559,10206765,title,true,72,46,50
120,10208579,10021167,description,true,72,101,88
120,10223319,10206765,description,true,72,100,113
120,10208547,10185027,description,true,72,115,133
120,10255047,10185027,title,true,72,52,56
