query_id,pos_document_id,neg_document_id,field,neg_recycled,anchor_chars,positive_chars,negative_chars
10,10136201,1000494,title,false,14,58,48
10,10150241,10001251,description,false,14,60,63
10,10202235,10017031,description,false,14,172,102
10,10270099,10001773,title,false,14,53,46
10,10148361,10007763,description,false,14,147,320
10,10003277,10242863,title,false,14,49,52
10,10004179,10128145,description,false,14,75,184
10,10242711,10013237,title,false,14,58,39
10,10024767,10012971,description,false,14,57,100
10,10236115,10015921,title,false,14,55,59
10,10019869,10012959,title,false,14,61,47
10,10136037,10150015,description,false,14,60,59
10,10004179,10000805,title,false,14,54,57
10,10004181,10007611,description,false,14,75,195
10,10270053,10013617,description,false,14,104,168
10,10028843,10012917,title,false,14,52,48
10,10070729,10220617,title,false,14,49,58
10,10136157,10017771,description,false,14,69,115
10,10070729,10254489,description,false,14,60,189
10,10144531,10000751,title,false,14,61,57
10,10242855,10012433,title,false,14,48,46
10,10220737,10242833,title,false,14,55,57
10,10177215,1001062,description,false,14,47,293
10,10201823,10015997,title,false,14,52,64
10,10004181,10013055,title,false,14,65,49
10,10144531,10001849,description,false,14,71,228
10,10003075,10028635,description,false,14,57,164
10,10013261,10003213,description,false,14,82,98
10,10003417,10148367,title,false,14,58,64
10,10202235,10017007,title,false,14,70,71
10,10136157,10012881,title,false,14,52,49
10,10150581,10007713,title,false,14,66,52
10,1015476,10007683,description,false,14,204,192
10,10047999,10016997,description,false,14,138,74
10,10263185,10015151,description,false,14,117,85
100,10261367,10145677,title,false,16,50,60
100,10166959,10145677,title,true,16,67,60
100,10167821,10145677,title,true,16,50,60
100,10181833,10145677,title,true,16,47,60
100,10143543,10145677,description,true,16,262,174
100,10181783,10145677,title,true,16,38,60
100,10181899,10145677,description,true,16,204,174
100,10017429,10145677,title,true,16,51,60
100,10181823,10145677,title,true,16,37,60
100,10181867,10145677,title,true,16,43,60
100,10101529,10145677,description,true,16,199,174
100,10017429,10145677,description,true,16,220,174
100,10167837,10145677,description,true,16,241,174
100,10167851,10145677,title,true,16,49,60
100,10181885,10145677,title,true,16,36,60
100,10017439,10145677,title,true,16,52,60
100,10167851,10145677,description,true,16,226,174
100,10166959,10145677,description,true,16,253,174
100,10181783,10145677,description,true,16,208,174
100,10181809,10145677,description,true,16,234,174
100,10181809,10145677,title,true,16,52,60
100,10181913,10145677,title,true,16,31,60
100,10181869,10145677,description,true,16,195,174
100,10017439,10145677,description,true,16,222,174
100,10181867,10145677,description,true,16,196,174
100,10167843,10145677,title,true,16,55,60
100,10074201,10145677,description,true,16,203,174
100,10167821,10145677,description,true,16,227,174
100,10181885,10145677,description,true,16,193,174
100,10181869,10145677,title,true,16,52,60
100,10143543,10145677,title,true,16,54,60
100,10167837,10145677,title,true,16,63,60
100,10181883,10145677,description,true,16,194,174
100,10181823,10145677,description,true,16,194,174
100,10074201,10145677,title,true,16,47,60
100,10181883,10145677,title,true,16,32,60
100,10181913,10145677,description,true,16,192,174
100,10167843,10145677,description,true,16,211,174
100,10181899,10145677,title,true,16,50,60
100,10261367,10145677,description,true,16,298,174
100,10101529,10145677,title,true,16,65,60
100,10181833,10145677,description,true,16,496,174
101,10015165,10145313,title,false,14,55,33
101,10180905,10243435,description,false,14,77,103
101,10252481,10157901,description,false,14,82,137
101,10015159,10243537,description,false,14,74,136
101,1011672,10002761,title,false,14,25,40
101,10015163,10002193,title,false,14,50,39
101,1011679,10241519,description,false,14,155,117
101,10015167,10041421,description,false,14,75,95
101,10015171,10019567,title,false,14,51,40
101,1011672,10243563,description,false,14,128,159
101,10015165,10251421,description,false,14,77,178
101,10237425,10243509,title,false,14,62,35
101,10232793,10239821,title,false,14,56,53
101,10015155,10243499,description,false,14,72,221
101,10252481,10205395,title,false,14,58,50
101,10236763,10244381,title,false,14,53,28
101,10015171,10002337,description,false,14,73,141
101,10015153,10244421,title,false,14,59,27
101,10236763,10193621,description,false,14,81,193
101,1011679,10244149,title,false,14,17,53
101,10237425,10145245,description,false,14,84,106
101,10015159,10001773,title,false,14,52,46
101,10015167,10137043,title,false,14,53,49
101,10184387,10244679,description,false,14,74,100
101,10015153,10145033,description,false,14,81,380
101,10180905,10244583,title,false,14,49,28
101,10184387,10243479,title,false,14,56,30
101,10232793,10002195,description,false,14,1077,141
103,10234523,10002195,description,false,14,334,141
103,10168463,10027171,title,false,14,75,56
103,10245789,10002337,description,false,14,220,141
103,10197727,10001989,title,false,14,79,48
103,10197729,10111405,description,false,14,602,127
103,10144797,10019567,title,false,14,65,40
103,10234533,10241509,description,false,14,291,215
103,10197741,10266647,title,false,14,91,38
103,10234533,10241525,title,false,14,68,68
103,10168463,10027167,description,false,14,220,92
103,10075165,10251421,title,false,14,72,53
103,10236739,10001573,title,false,14,84,40
103,10236739,10243563,description,false,14,211,159
103,10197737,10243479,description,false,14,476,161
103,10197729,10111397,title,false,14,55,56
103,10197727,10111417,description,false,14,470,93
103,10245789,10266619,title,false,14,72,44
103,10075177,10243499,description,false,14,496,221
103,10144797,1001050,description,false,14,167,275
103,10075177,10111407,title,false,14,64,62
103,10225009,10145033,title,false,14,78,47
103,10271953,10251419,description,false,14,87,133
103,10225009,10134193,description,false,14,207,53
103,10197741,10111393,description,false,14,736,127
103,10075165,10240187,description,false,14,630,141
103,10234523,10040633,title,false,14,70,34
103,10271953,10266601,title,false,14,48,46
103,10197737,10001773,title,false,14,63,46
106,10242673,10028095,title,false,18,45,50
106,10242673,10245441,description,false,18,80,66
108,10185901,10001573,description,false,15,82,154
108,1011625,10027171,description,false,15,61,92
108,10234493,1001050,title,false,15,69,58
108,1020500,10240187,title,false,15,48,66
108,10255065,10001931,description,false,15,174,125
108,10234493,10251421,description,false,15,340,178
108,10255061,10111407,title,false,15,52,62
108,10255059,10243499,description,false,15,164,221
108,10185911,10001527,description,false,15,70,121
108,10186821,10266637,title,false,15,87,45
108,10185911,10001211,title,false,15,51,53
108,10186793,10001497,description,false,15,271,140
108,10255067,10243509,title,false,15,56,35
108,1020500,10251419,description,false,15,107,133
108,10186807,10241525,description,false,15,394,215
108,1011625,10040633,title,false,15,35,34
108,10186821,10002003,description,false,15,399,124
108,10207611,10001665,description,false,15,88,99
108,10207619,10266601,title,false,15,38,46
108,10185909,10266647,title,false,15,44,38
108,10185931,10111401,description,false,15,68,93
108,10185931,10241519,title,false,15,49,65
108,10185927,10002337,description,false,15,95,141
108,10185927,10231651,title,false,15,51,51
108,10186807,10231649,title,false,15,86,58
108,1011624,10266661,description,false,15,65,314
108,10207619,10266619,description,false,15,90,44
108,10186793,10019567,title,false,15,83,40
108,10255059,10157901,title,false,15,51,34
108,10185909,10001773,description,false,15,88,150
108,10185893,10179337,description,false,15,88,100
108,10185893,10001989,title,false,15,43,48
108,10255073,10002195,description,false,15,183,141
108,10255067,10111417,description,false,15,184,93
108,10207611,10001573,title,true,15,36,40
108,10255061,10001573,description,true,15,176,154
108,1011624,10027171,title,true,15,39,56
108,10185901,1001050,title,true,15,58,58
11,10032531,10174759,description,false,13,130,115
11,10032707,10089145,title,false,13,39,80
11,10178037,10038969,title,false,13,44,42
11,10160767,10185631,description,false,13,111,175
11,10178009,10185045,description,false,13,104,105
11,10025037,10185593,title,false,13,67,70
11,10161373,10185477,title,false,13,42,55
11,10178009,10002835,title,false,13,40,72
11,10032459,10089151,title,false,13,56,78
11,10032595,10002831,description,false,13,133,261
11,10032719,10185319,description,false,13,155,143
11,10178041,10003695,description,false,13,113,104
11,10032719,10185279,title,false,13,54,63
11,10032681,10089133,description,false,13,75,121
11,10032791,10185167,title,false,13,55,47
11,10159111,10185015,title,false,13,38,56
11,10257543,10002829,title,false,13,47,70
11,10244469,10016269,title,false,13,36,79
11,10032475,10185483,description,false,13,141,100
11,10032741,10185447,title,false,13,54,60
11,10177965,10185261,description,false,13,109,113
11,10025037,10185125,description,false,13,137,116
11,10178013,10185997,description,false,13,277,104
11,10178047,10185629,description,false,13,125,164
11,10032823,10185025,title,false,13,58,73
11,10032631,10185051,title,false,13,63,81
11,10032707,10185173,description,false,13,113,163
11,10178057,10002455,description,false,13,112,288
11,10135081,10185037,description,false,13,94,119
11,10244549,10185239,title,false,13,29,71
11,10032531,10185017,title,false,13,76,78
11,10032637,10001157,title,false,13,58,41
11,10032551,10027385,title,false,13,50,42
11,10160767,10185321,title,false,13,44,64
11,10185863,10185559,description,false,13,111,151
11,10032643,10075177,description,false,13,165,496
11,10185863,10174759,title,true,13,50,77
11,10032465,10174759,description,true,13,121,115
11,10032537,10089145,description,true,13,135,123
11,10178013,10089145,title,true,13,56,80
11,10134545,10038969,title,true,13,53,42
11,10177993,10185631,title,true,13,39,72
11,10000901,10185045,title,true,13,42,61
11,10244549,10038969,description,true,13,304,102
11,10134909,10185631,description,true,13,76,175
11,10178027,10185045,description,true,13,126,105
11,10134879,10185593,title,true,13,54,70
11,10185875,10185593,description,true,13,103,129
110,10021145,10255051,title,false,14,44,44
110,10193961,10266647,title,false,14,54,38
110,10074625,10231811,description,false,14,102,99
110,10016747,10243509,title,false,14,51,35
110,10185627,10158165,title,false,14,50,79
110,10206765,10205535,description,false,14,113,100
110,10207129,10208593,description,false,14,141,99
110,10207021,10208587,title,false,14,49,43
110,10246991,10202281,description,false,14,62,103
110,10206755,10223319,description,false,14,127,100
110,10197067,10222929,title,false,14,58,54
110,10238397,10019567,title,false,14,39,40
110,10185627,10091317,description,false,14,85,180
110,10074625,10255051,title,true,14,45,44
110,10172905,10255051,description,true,14,134,103
110,10193961,10231811,description,true,14,69,99
110,10021145,10158165,description,true,14,83,676
110,10172921,10266647,title,true,14,67,38
110,10193915,10243509,title,true,14,54,35
110,10207123,10231811,title,true,14,50,44
110,10197067,10205535,description,true,14,136,100
110,10206769,10208593,description,true,14,109,99
110,10172903,10158165,title,true,14,52,79
110,10172907,10205535,title,true,14,49,45
110,10193935,10208593,title,true,14,56,44
110,10246991,10208587,title,true,14,51,43
110,10197665,10202281,title,true,14,68,48
110,10021167,10223319,title,true,14,57,45
110,10207021,10208587,description,true,14,138,98
110,10172921,10202281,description,true,14,117,103
110,10172903,10223319,description,true,14,120,100
110,10206899,10222929,title,true,14,52,54
110,1003783,10019567,title,true,14,30,40
110,10206755,10091317,title,true,14,41,49
110,10021167,10222929,description,true,14,88,109
110,1003781,10091317,description,true,14,171,180
110,10206765,10255051,title,true,14,50,44
110,10238397,10255051,description,true,14,117,103
110,10172907,10231811,description,true,14,153,99
110,10016747,10158165,description,true,14,159,676
110,10206763,10205535,description,true,14,121,100
110,10193915,10208593,description,true,14,103,99
110,1003781,10266647,title,true,14,17,38
110,10238421,10243509,title,true,14,53,35
110,10172905,10231811,title,true,14,66,44
110,1003783,10208587,description,true,14,107,98
110,10238421,10202281,description,true,14,188,103
110,10206769,10158165,title,true,14,40,79
110,10193935,10223319,description,true,14,105,100
110,10206899,10222929,description,true,14,101,109
111,10101607,10164207,title,false,17,45,81
111,10244513,10144967,description,false,17,63,109
111,10244459,10244569,title,false,17,37,35
111,10145245,10244581,title,false,17,33,24
111,10145333,10145341,description,false,17,108,72
111,10244443,10005903,description,false,17,64,88
111,10101129,10244489,description,false,17,57,50
111,10129605,10101119,description,false,17,62,59
111,10129601,10005971,title,false,17,48,74
111,10197221,10145269,description,false,17,67,66
111,10071499,10246499,title,false,17,44,73
111,10245441,10243457,title,false,17,58,34
111,10013361,10145303,title,false,17,62,40
111,10101121,10101131,description,false,17,79,59
111,10188253,10244595,title,false,17,40,40
111,10180681,10244483,title,false,17,33,37
111,10000369,10121941,description,false,17,46,59
111,10145295,10145343,title,false,17,37,48
111,10101619,10244431,title,false,17,49,37
111,10145245,10145005,description,false,17,106,117
111,10243471,10145271,title,false,17,35,33
111,10244447,10244317,description,false,17,115,140
111,10101121,10144991,title,false,17,54,33
111,10244459,10164207,description,true,17,88,167
111,10243463,10144967,description,true,17,79,109
111,10145323,10244569,description,true,17,105,78
111,10264983,10244581,description,true,17,169,87
111,10244443,10164207,title,true,17,46,81
111,10274645,10144967,title,true,17,40,39
111,10205425,10244569,title,true,17,26,35
111,10101129,10244581,title,true,17,42,24
111,10197225,10145341,title,true,17,64,36
111,10205425,10145341,description,true,17,56,72
111,10000107,10005903,title,true,17,41,83
111,10264983,10244489,title,true,17,63,35
111,10000107,10005903,description,true,17,55,88
111,10180923,10244489,description,true,17,56,50
111,10101607,10101119,description,true,17,54,59
111,10244303,10101119,title,true,17,34,47
111,10121853,10005971,description,true,17,57,51
111,10188253,10145269,description,true,17,56,66
111,10243509,10005971,title,true,17,35,74
111,10121853,10145269,title,true,17,68,36
111,10243463,10246499,title,true,17,35,73
111,10244447,10243457,title,true,17,37,34
112,10234551,10121933,title,false,18,34,43
112,10234495,10244373,description,false,18,298,123
112,10234495,10111395,title,false,18,57,62
112,10234549,10145313,description,false,18,107,105
112,10234511,10243433,title,false,18,50,33
112,10234511,10096225,description,false,18,266,149
112,10234545,10072507,description,false,18,120,149
112,10234549,10072523,title,false,18,46,44
112,10053963,10027171,description,false,18,89,92
112,10234551,10054047,description,false,18,103,339
112,10234553,10111401,description,false,18,129,93
112,10043077,10121943,description,false,18,417,144
112,10234553,10243509,title,false,18,54,35
112,10053963,10145245,title,false,18,30,33
112,10043077,10157901,title,false,18,54,34
112,10234545,10244285,title,false,18,48,37
113,1000507,10059721,description,false,15,117,93
113,1000507,10013269,title,false,15,33,42
113,10157913,10089225,description,false,15,92,91
113,10157913,10030295,title,false,15,33,63
114,10274569,10111007,title,false,16,22,39
114,10021449,10080179,description,false,16,189,94
114,10242891,10080183,title,false,16,34,44
114,10117173,10117227,description,false,16,141,171
114,10241331,10063631,description,false,16,205,124
114,10224509,10117251,title,false,16,27,44
114,10117173,10001931,title,false,16,33,47
114,10021469,10080177,description,false,16,186,94
114,10159405,10117233,description,false,16,137,173
114,10117195,10101691,title,false,16,25,34
114,10117157,10080175,title,false,16,37,44
114,10029687,10063693,description,false,16,140,127
114,10242891,10117265,description,false,16,471,171
114,10117065,10080181,title,false,16,33,44
114,10266877,10117239,description,false,16,198,171
114,10159407,10080187,title,false,16,37,44
114,10029687,10111007,title,true,16,26,39
114,10242953,10080179,title,true,16,35,44
114,10021447,10111007,description,true,16,189,133
114,10117203,10080183,title,true,16,25,44
114,10137319,10117227,title,true,16,54,44
114,10117201,10080179,description,true,16,139,94
114,10137043,10063631,title,true,16,49,48
114,10137101,10117251,title,true,16,47,44
114,10248349,10080183,description,true,16,411,94
114,10266917,10001931,title,true,16,24,47
114,10137145,10080177,title,true,16,46,44
114,10247655,10117233,title,true,16,29,44
114,10021449,10101691,title,true,16,26,34
114,10117065,10117227,description,true,16,141,171
114,10037001,10063631,description,true,16,139,124
114,10247655,10117251,description,true,16,221,171
114,10159395,10080175,title,true,16,25,44
114,10064639,10001931,description,true,16,695,125
114,10092025,10080177,description,true,16,636,94
114,10064639,10063693,title,true,16,58,34
114,10021469,10117265,title,true,16,36,44
114,10063557,10117233,description,true,16,188,173
114,10266823,10101691,description,true,16,217,235
114,10117203,10080175,description,true,16,133,100
114,10117101,10063693,description,true,16,147,127
114,10071795,10080181,title,true,16,34,44
115,10085061,10026255,title,false,17,47,57
115,10170161,10238547,description,false,17,44,106
115,10243499,10243509,title,false,17,53,35
115,10243435,10253773,description,false,17,103,110
115,10206969,10085969,description,false,17,92,94
115,10270099,10243537,description,false,17,98,136
115,10243479,10244679,description,false,17,161,100
115,10243499,10205633,description,false,17,221,102
115,10206867,10205425,title,false,17,48,26
115,10185561,10205385,title,false,17,42,66
115,10220711,10145033,description,false,17,97,380
115,10243473,10238553,description,false,17,163,105
115,10207069,10235889,title,false,17,36,40
115,10243563,10244677,title,false,17,30,45
115,10166441,10205399,description,false,17,61,224
115,10270099,10085981,title,false,17,53,52
115,10243473,10213475,title,false,17,34,54
115,10206943,10253767,title,false,17,43,63
115,10085061,10206021,description,false,17,78,100
115,10170161,10205655,title,false,17,67,51
115,10243435,10241525,title,false,17,28,68
115,10220711,10026241,title,false,17,54,54
115,10166441,10260315,title,false,17,34,55
115,10206943,10157901,description,false,17,92,137
115,10185561,10235405,description,false,17,72,660
115,10207133,10141827,description,false,17,91,130
115,10207379,10205701,description,false,17,76,110
115,10207379,10205401,title,false,17,35,37
115,10243563,10213481,description,false,17,159,98
115,10207069,10244421,description,false,17,99,121
115,10207133,10145021,title,false,17,42,60
116,10259963,10205463,title,false,13,45,39
116,10259963,10239615,description,false,13,110,244
117,10185717,10144987,description,false,10,71,139
117,10188055,10157901,title,false,10,48,34
117,10259411,10271401,title,false,10,39,36
117,10128885,10145027,title,false,10,28,27
117,10236393,10145039,title,false,10,46,32
117,10259443,10106049,description,false,10,74,536
117,10188139,10106267,title,false,10,56,67
117,10188139,10247253,description,false,10,91,88
117,10128873,10244381,title,false,10,32,28
117,10236385,10203341,description,false,10,329,98
117,10259467,10137145,title,false,10,42,46
117,10259467,10145041,description,false,10,87,121
117,10128915,10144983,title,false,10,41,24
117,10259427,10244583,description,false,10,63,158
117,10218293,10167957,description,false,10,89,544
117,10099591,10002809,description,false,10,103,1182
117,10263425,10137043,description,false,10,88,843
117,10236475,10145061,title,false,10,32,24
117,10218293,10157877,title,false,10,43,27
117,10236393,10145031,description,false,10,324,127
117,10062775,10002805,description,false,10,52,3010
117,10099591,10137319,title,false,10,55,54
117,10259427,10106119,title,false,10,41,69
117,10263425,10243509,title,false,10,51,35
117,10110737,10137101,title,false,10,69,47
117,10236475,10106081,description,false,10,122,512
117,10128885,10002807,description,false,10,121,1070
117,10236439,10244371,title,false,10,32,36
117,10128873,10238799,description,false,10,159,89
117,10259411,10145019,description,false,10,87,121
117,10128879,10144987,title,true,10,32,24
117,10128915,10144987,description,true,10,91,139
117,10062775,10157901,title,true,10,43,34
117,10236439,10157901,description,true,10,100,137
117,10185717,10271401,title,true,10,51,36
117,10128879,10271401,description,true,10,156,56
117,10110737,10145027,description,true,10,105,127
117,10259443,10145027,title,true,10,40,27
119,10211875,10017443,description,false,20,127,392
119,10211875,10167851,title,false,20,51,49
12,10242891,10208781,description,false,13,471,141
12,10029811,10117065,description,false,13,130,141
12,10248721,10036081,description,false,13,258,165
12,10248349,10044699,description,false,13,411,233
12,10248331,10036077,description,false,13,195,167
12,10064639,10007721,title,false,13,58,65
12,10071081,10029299,title,false,13,36,55
12,10248355,10080177,description,false,13,571,94
12,10248721,10002441,title,false,13,48,25
12,10248557,10071317,description,false,13,854,195
12,10248539,10005995,title,false,13,44,36
12,10075915,10035977,title,false,13,39,33
12,10243977,10044701,description,false,13,505,233
12,10137231,10029253,title,false,13,49,47
12,10029731,10044109,title,false,13,42,33
12,10173883,10030339,title,false,13,40,43
12,10182143,10029267,description,false,13,683,201
12,10071793,10080175,description,false,13,190,100
12,10262065,10044667,description,false,13,189,253
12,10137127,1005386,description,false,13,660,245
12,10071051,10006051,description,false,13,189,168
12,10243959,10006077,title,false,13,37,31
12,10137167,10038835,title,false,13,41,35
12,10137145,10080179,title,false,13,46,44
12,10233965,10080181,title,false,13,42,44
12,10029717,10006029,description,false,13,134,263
12,10029745,10063489,title,false,13,35,44
12,10029717,10030423,title,false,13,41,49
12,10124997,10159405,title,false,13,52,32
12,10071785,10063511,description,false,13,185,246
12,10262107,10029207,title,false,13,59,36
12,10071081,10035999,description,false,13,615,156
12,10253421,10117201,description,false,13,218,139
12,10248405,10063519,description,false,13,208,246
12,10248539,10030411,description,false,13,316,239
12,10063569,10119531,title,false,13,35,34
12,10248373,10007811,title,false,13,47,55
12,10253427,10117157,title,false,13,52,37
12,10101427,10063529,description,false,13,186,250
12,10029819,10129617,description,false,13,140,138
12,10248447,10029259,title,false,13,54,36
12,10137337,10122041,title,false,13,50,34
12,10243995,10029157,title,false,13,41,39
12,10029805,10129623,title,false,13,44,33
12,10243989,10080173,description,false,13,500,104
12,10182147,10063507,description,false,13,185,266
120,10255051,10185423,title,false,15,44,46
120,10222929,10185331,description,false,15,109,90
120,10208587,10021167,description,false,15,98,88
120,10208603,1003781,title,false,15,50,17
120,10208633,10016747,title,false,15,53,51
120,10158165,10185165,description,false,15,676,138
120,10091247,10234485,description,false,15,103,371
120,10208633,10185315,description,false,15,110,136
120,10255045,10266019,title,false,15,49,47
120,10222933,1003783,description,false,15,101,107
120,10205533,10207129,title,false,15,46,55
120,10208603,10107021,description,false,15,100,89
120,10231811,10021145,description,false,15,99,83
120,10255043,10206765,title,false,15,46,50
120,10158165,10185423,title,true,15,79,46
120,10202281,10185423,description,true,15,103,93
120,10255051,10185331,description,true,15,103,90
120,10208579,10185331,title,true,15,46,53
120,10208561,10021167,title,true,15,52,57
120,10208547,1003781,title,true,15,58,17
120,10255045,10021167,description,true,15,104,88
120,10208567,1003781,description,true,15,110,171
120,10202281,10016747,title,true,15,48,51
120,10255053,10016747,description,true,15,105,159
120,10208561,10185165,description,true,15,109,138
120,10208579,10234485,description,true,15,101,371
120,10208559,10185165,title,true,15,46,47
120,10223319,10185315,description,true,15,100,136
120,10208547,10266019,description,true,15,115,153
120,10222929,10234485,title,true,15,54,64
120,10222933,10185315,title,true,15,46,47
120,10223319,10266019,title,true,15,45,47
120,10202283,1003783,description,true,15,118,107
120,10091247,1003783,title,true,15,44,30
120,10208567,10207129,title,true,15,55,55
120,10208587,10107021,title,true,15,43,60
120,10202283,10021145,title,true,15,44,44
120,10208559,10207129,description,true,15,101,141
120,10255043,10107021,description,true,15,105,89
120,10205535,10206765,title,true,15,45,50
121,10244677,1013866,description,false,9,84,166
121,10144961,10196897,description,false,9,351,87
121,10256975,10145079,description,false,9,92,240
121,10145017,10038919,description,false,9,341,128
121,10197121,10243509,title,false,9,59,35
121,10256885,1010498,title,false,9,54,27
121,10145033,10235389,description,false,9,380,107
121,10144961,1013864,title,false,9,31,40
121,10180489,1009552,title,false,9,48,27
121,10257029,10167911,description,false,9,125,162
121,10257047,10197221,title,false,9,67,65
121,10144959,10243479,title,false,9,48,30
121,10144959,10205441,description,false,9,365,594
121,10256967,10235405,title,false,9,71,33
121,10256975,1009547,title,false,9,79,27
121,10257031,10255793,title,false,9,46,48
121,10257047,1010500,description,false,9,96,130
121,10257007,10038925,title,false,9,50,75
121,10180489,10038915,description,false,9,437,142
121,10256885,10170487,description,false,9,112,55
121,10197125,10196893,description,false,9,126,96
121,10197115,10243563,description,false,9,124,159
121,10197121,10235395,description,false,9,124,105
121,10145033,10170283,title,false,9,47,69
121,10145017,10038921,title,false,9,46,91
121,10257031,10167919,description,false,9,77,132
121,10257007,10235369,description,false,9,125,107
121,10244677,10001281,title,false,9,45,40
123,10050725,10234525,description,false,12,188,305
123,10050725,10019567,title,false,12,23,40
123,10050735,10207335,title,false,12,24,57
123,10050735,10096435,description,false,12,190,99
124,10244575,10117025,title,false,11,42,28
124,10244371,10244677,title,false,11,36,45
124,10244371,10001573,description,false,11,227,154
124,10244575,10244525,description,false,11,114,103
124,10145065,10002195,description,false,11,139,141
124,10244385,10140011,description,false,11,133,69
124,10145065,10266647,title,false,11,41,38
124,10244385,10244681,title,false,11,47,33
124,10145021,10145033,title,false,11,60,47
124,10145021,10244583,description,false,11,300,158
125,10040177,10111405,description,false,16,360,127
125,10040171,10244381,description,false,16,351,158
125,10015863,10051111,title,false,16,57,63
125,10015863,10205395,description,false,16,148,229
125,10040177,10147243,title,false,16,57,50
125,10015921,10002003,description,false,16,340,124
125,10054047,10027171,description,false,16,339,92
125,10040171,10241519,title,false,16,52,65
125,10238567,10111393,title,false,16,73,56
125,10217109,10234505,description,false,16,307,342
125,10015921,10019567,title,false,16,59,40
125,10054037,10231649,title,false,16,44,58
125,10054037,10027167,description,false,16,339,92
125,10217109,10001975,title,false,16,79,56
125,10054047,10031565,title,false,16,44,54
125,10238567,10111397,description,false,16,283,127
126,10145677,10197225,description,false,15,174,67
126,10145677,10002193,title,false,15,60,39
127,10006199,10138679,description,false,19,78,92
127,10039969,1027237,title,false,19,61,62
127,10006191,10157901,title,false,19,60,34
127,10216863,10138301,description,false,19,419,109
127,10216863,10250615,title,false,19,39,49
127,1010018,10138297,title,false,19,52,64
127,10162059,10003199,description,false,19,92,126
127,10162059,10242393,title,false,19,52,87
127,10039969,10138435,description,false,19,77,91
127,10006191,10003081,description,false,19,95,159
127,1010018,10138927,description,false,19,147,101
128,10006029,10266661,title,false,19,36,45
128,10006029,10217093,description,false,19,263,395
128,10044701,10015819,description,false,19,233,91
128,10201167,10241793,title,false,19,51,50
128,10044701,10117247,title,false,19,33,50
128,10029253,10254613,title,false,19,47,44
128,10029253,10015919,description,false,19,214,326
128,10201293,10239821,title,false,19,51,53
128,1005386,10063693,title,false,19,41,34
128,10201293,10145061,description,false,19,195,138
128,1005386,10157901,description,false,19,245,137
128,10201167,10144987,description,false,19,244,139
128,10111179,1001060,description,false,19,107,263
128,10111179,10001931,title,false,19,30,47
129,10234525,10017237,title,false,18,73,27
129,10271953,10244677,description,false,18,87,84
129,10234525,1020977,description,false,18,305,96
129,10271953,10157955,title,false,18,48,28
13,10025543,10014361,title,false,15,66,47
13,10054047,10015161,description,false,15,339,79
13,1010546,10015165,title,false,15,52,55
13,10241779,10030221,description,false,15,319,58
13,10026855,10002151,description,false,15,308,468
13,10054047,10004155,title,false,15,44,60
13,10239511,10000245,description,false,15,329,59
13,10238561,10072511,title,false,15,54,44
13,10015919,10017869,description,false,15,326,106
13,1010554,10238927,description,false,15,473,51
13,10025543,10072523,description,false,15,397,151
13,10015919,10017833,title,false,15,52,56
